Date, Open, High, Low, Close, Volume
11/12/13, 48.0257, 48.50, 47.3357, 47.6757, 12231842
11/11/13, 47.5357, 48.50, 46.9457, 48.2729, 16813517
11/08/13, 46.7029, 47.9429, 46.5029, 47.8429, 19448828
11/07/13, 48.4286, 48.5243, 46.4514, 46.6943, 20006658
11/06/13, 48.4986, 49.1957, 47.5414, 47.9471, 20793808
11/05/13, 47.9343, 48.9143, 47.5786, 48.7857, 17320345
11/04/13, 47.2786, 48.2557, 46.45, 48.2286, 21940562
11/01/13, 46.9757, 47.6429, 46.5572, 47.0379, 22035902
10/31/13, 45.4443, 46.6643, 45.10, 46.0686, 18489681
10/30/13, 46.96, 46.99, 45.0886, 45.4486, 21676340
10/29/13, 45.51, 46.7671, 44.1714, 46.7571, 30966593
10/28/13, 46.43, 47.28, 44.5443, 44.8571, 34260884
10/25/13, 47.2857, 48.1714, 46.5586, 46.8616, 24083199
10/24/13, 47.3486, 48.1214, 46.2371, 47.3171, 33559561
10/23/13, 45.3314, 47.8843, 45.2857, 47.1771, 58429168
10/22/13, 55.4057, 55.5943, 45.9286, 46.0749, 181099968
10/21/13, 48.9886, 50.7737, 48.5857, 50.7129, 65089920
10/18/13, 47.7143, 48.0686, 46.80, 47.6429, 25454926
10/17/13, 46.03, 47.1729, 45.6657, 47.1571, 19329877
10/16/13, 45.73, 46.50, 45.4657, 46.1254, 18876487
10/15/13, 46.4429, 46.7614, 45.62, 45.9557, 26909701
10/14/13, 44.3729, 46.4671, 43.7143, 46.3371, 45659733
10/11/13, 43.473, 43.9443, 42.8757, 42.9783, 19200349
10/10/13, 43.00, 43.9186, 42.3429, 43.4277, 30694699
10/09/13, 42.89, 42.9393, 40.40, 41.2043, 42018781
10/08/13, 45.6129, 45.9314, 42.7951, 43.1886, 28678307
10/07/13, 46.2914, 46.71, 45.45, 45.4514, 14656425
10/04/13, 46.24, 46.90, 45.5057, 46.7514, 16818179
10/03/13, 47.2871, 47.7857, 45.4357, 45.96, 24663604
10/02/13, 46.0129, 47.6571, 45.9457, 47.2471, 30625980
10/01/13, 44.9671, 46.3857, 44.8571, 46.3743, 29759240
09/30/13, 43.96, 44.5929, 43.60, 44.1729, 12539485
09/27/13, 44.3943, 44.7886, 44.2429, 44.6286, 8310988
09/26/13, 44.0057, 44.9271, 43.9286, 44.7871, 12481042
09/25/13, 44.0286, 44.40, 43.4371, 43.8771, 14652281
09/24/13, 43.0429, 44.20, 42.9072, 43.7843, 18822328
09/23/13, 45.77, 45.77, 42.7886, 43.1486, 32055023
09/20/13, 43.6914, 45.1268, 43.66, 44.8329, 30835889
09/19/13, 44.0529, 44.1064, 43.43, 43.6426, 17449061
09/18/13, 42.7086, 43.9543, 42.5886, 43.8457, 13747762
09/17/13, 43.1486, 43.3229, 42.5286, 42.7929, 18219208
09/16/13, 44.2857, 44.3129, 43.1143, 43.1657, 14105161
09/13/13, 43.1429, 43.7143, 42.7415, 43.6643, 15050770
09/12/13, 43.12, 43.7786, 42.6214, 43.058, 21961212
09/11/13, 44.82, 44.8829, 43.4114, 44.0429, 29984920
09/10/13, 42.50, 44.7486, 42.4014, 44.7229, 36681428
09/09/13, 41.8214, 42.1857, 41.4686, 42.0214, 13848709
09/06/13, 42.3329, 42.3586, 41.4571, 41.6486, 17710224
09/05/13, 42.40, 42.7043, 42.06, 42.1586, 19093025
09/04/13, 41.2629, 41.8657, 40.9986, 41.7757, 19743983
09/03/13, 41.0614, 41.53, 40.65, 41.2857, 19979456
08/30/13, 41.1786, 41.2614, 40.4214, 40.5586, 15158388
08/29/13, 40.5757, 41.4614, 40.5486, 41.1214, 19112100
08/28/13, 39.8086, 40.7143, 39.4857, 40.48, 19377750
08/27/13, 39.8786, 40.84, 39.2143, 39.4343, 23138325
08/26/13, 39.4443, 41.4206, 39.1486, 40.3886, 31017357
08/23/13, 38.5786, 39.77, 38.4314, 39.7657, 22346387
08/22/13, 38.9314, 39.0657, 38.3186, 38.5357, 10028389
08/21/13, 38.9843, 39.2357, 38.2143, 38.6243, 21301826
08/20/13, 37.5614, 39.0771, 37.50, 39.0414, 30140600
08/19/13, 36.8571, 37.6429, 36.8214, 37.1114, 15507583
08/16/13, 36.1729, 37.1643, 35.8759, 36.9814, 21357553
08/15/13, 37.00, 37.2129, 35.9086, 36.2014, 16637824
08/14/13, 36.90, 37.6843, 36.8594, 37.4014, 17402882
08/13/13, 36.95, 37.457, 36.1801, 37.0271, 21964313
08/12/13, 35.8971, 36.7143, 35.7743, 36.6571, 17811696
08/09/13, 35.7129, 36.2443, 35.6857, 36.1071, 12327525
08/08/13, 35.9814, 36.2707, 35.4929, 35.7714, 14818461
08/07/13, 36.3371, 36.7814, 35.5229, 35.6014, 16339498
08/06/13, 36.2786, 36.80, 35.7286, 36.5571, 20422633
08/05/13, 34.8443, 36.2714, 34.4829, 36.2629, 22984878
08/02/13, 35.62, 35.62, 34.9714, 35.1686, 13926143
08/01/13, 35.22, 35.7143, 34.9386, 35.5886, 14206626
07/31/13, 34.7729, 35.30, 34.5629, 34.9263, 13125910
07/30/13, 35.0571, 35.4157, 34.5443, 34.8229, 10890306
07/29/13, 35.1514, 35.81, 34.6429, 34.9943, 13218429
07/26/13, 34.9457, 35.2829, 34.4014, 35.1871, 17831842
07/25/13, 34.3657, 35.38, 34.2729, 35.2486, 19642952
07/24/13, 35.6743, 36.0357, 34.3143, 34.4714, 33421535
07/23/13, 35.9143, 37.4621, 35.1714, 35.7514, 76884269
07/22/13, 38.1214, 38.3929, 36.7314, 37.4229, 47313574
07/19/13, 38.2043, 38.2784, 37.5971, 37.7966, 18129195
07/18/13, 38.6157, 38.6157, 37.7143, 38.0586, 20502538
07/17/13, 37.32, 38.3229, 36.9529, 38.2743, 19535901
07/16/13, 36.7557, 38.0529, 36.6714, 37.2114, 33376273
07/15/13, 37.0571, 37.1214, 36.0186, 36.8543, 20614797
07/12/13, 35.1186, 36.7757, 35.1071, 36.7516, 34269746
07/11/13, 35.4286, 35.60, 34.4029, 34.8814, 21154763
07/10/13, 35.0786, 35.2714, 34.1729, 34.8314, 22578024
07/09/13, 33.5771, 35.3443, 33.5529, 35.3403, 35549934
07/08/13, 32.4257, 33.6057, 32.2157, 33.30, 24300010
07/05/13, 31.7271, 32.1786, 31.3329, 32.1571, 9958459
07/03/13, 31.7314, 32.00, 31.2786, 31.5586, 8641451
07/02/13, 32.1757, 32.4957, 31.1429, 31.6371, 17730678
07/01/13, 30.5171, 32.19, 30.2857, 32.04, 24518284
06/28/13, 30.61, 30.90, 30.0071, 30.1557, 19581436
06/27/13, 30.4157, 30.9617, 29.9429, 30.71, 18332594
06/26/13, 30.65, 31.1786, 30.1171, 30.30, 18839520
06/25/13, 30.2814, 30.50, 29.6514, 30.4143, 20920060
06/24/13, 30.4286, 31.2971, 29.8571, 30.80, 17906742
06/21/13, 32.15, 32.34, 30.60, 30.9857, 23398179
06/20/13, 32.7814, 33.00, 31.5057, 31.9314, 21129108
